fecha,fuente_nombre,fuente_url,noticia_es,noticia_en,puntaje
2022-09-23,clarin,https://www.clarin.com/economia,Rompieron 11 silobolsas con 1.900 toneladas de maíz valuadas en $70 millones en un campo bonaerense,"They broke 11 silobags with 1,900 tons of corn valued at $70 million in a Buenos Aires field",0.0258
2022-09-23,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotiza y cuál es el precio este 23 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much is it trading for and what is the price this September 23, minute by minute",0.0
2022-09-23,clarin,https://www.clarin.com/economia,"Más cepo al dólar: compras online en el exterior, bajan de US$ 3.000 a US$ 1.000 el tope de los envíos","More stocks to the dollar: online purchases abroad, the limit of shipments falls from US$ 3,000 to US$ 1,000",0.0
2022-09-23,clarin,https://www.clarin.com/economia,Viernes negro: caen los mercados de Wall Street y las acciones argentinas se hunden hasta 10%,Black Friday: Wall Street markets fall and Argentine stocks sink up to 10%,0.0
2022-09-23,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este viernes 23 de septiembre,"Euro today: how much is it trading this Friday, September 23?",0.0
2022-09-23,clarin,https://www.clarin.com/economia,"José De Mendiguren, tras las últimas medidas del Gobierno: Estamos desesperados por los dólares","José De Mendiguren, after the latest government measures: We are desperate for dollars",-0.3182
2022-09-23,clarin,https://www.clarin.com/economia,Se abrió la inscripción en el Plan Procrear: cómo anotarse y qué requisitos piden,Enrollment in the Procreate Plan was opened: how to sign up and what requirements are requested,0.0
2022-09-24,clarin,https://www.clarin.com/economia,Podría haber sido en Argentina: Uruguay ya va por su tercera planta de celulosa,It could have been in Argentina: Uruguay is already on its third pulp mill,0.0
2022-09-24,clarin,https://www.clarin.com/economia,Reacción empresaria: fabricantes de neumáticos cierran temporalmente sus plantas por el conflicto gremial,Business reaction: tire manufacturers temporarily close their plants due to union conflict,-0.3182
2022-09-24,clarin,https://www.clarin.com/economia,"Miguel Pesce entre el dólar soja, el dólar Qatar, el cepo y la emisión: sobreviviente de tres ministros","Miguel Pesce between the soybean dollar, the Qatar dollar, the stocks and the issue: survivor of three ministers",0.3612
2022-09-24,clarin,https://www.clarin.com/economia,"Señor Presidente, sepa que si usted me designa seré más duro que mi antecesor","Mr President, know that if you appoint me I will be tougher than my predecessor",0.1779
2022-09-24,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este sábado 24 de septiembre,"Euro today: how much is it trading for this Saturday, September 24?",0.0
2022-09-24,clarin,https://www.clarin.com/economia,"No fue Massa, no fue magia: fue la soja","It wasn't Massa, it wasn't magic: it was soy",0.0
2022-09-24,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este sábado 24 de septiembre,"Blue dollar today: how much is it trading for this Saturday, September 24",0.0
2022-09-24,clarin,https://www.clarin.com/economia,El impacto del superdólar en el crecimiento global,The impact of the superdollar on global growth,0.3818
2022-09-24,clarin,https://www.clarin.com/economia,El plan económico como los equilibristas: en la cuerda floja,The economic plan like tightrope walkers: on the tightrope,0.3612
2022-09-24,clarin,https://www.clarin.com/economia,La inflación y el cepo al dólar amenazan al plan aguantar de Massa,Inflation and the stocks on the dollar threaten Massa's plan to endure,-0.3818
2022-09-24,clarin,https://www.clarin.com/economia,"Villas, nuevo desafío al acuerdismo","Villas, new challenge to agreement",0.5423
2022-09-24,clarin,https://www.clarin.com/economia,"Productoras de cine publicitario: expansión, talento y nuevos formatos","Advertising film production companies: expansion, talent and new formats",0.4215
2022-09-24,clarin,https://www.clarin.com/economia,"Vacunas contra la aftosa, desde Argentina a Indonesia","Vaccines against foot-and-mouth disease, from Argentina to Indonesia",0.0
2022-09-24,clarin,https://www.clarin.com/economia,"El Sindicato del Neumático levantó la toma del edificio de Trabajo, pero sigue con el paro total","The Tire Union lifted the occupation of the Labor building, but continues with the total strike",-0.1901
2022-09-24,clarin,https://www.clarin.com/economia,El Banco Central renovó líneas de crédito para Pymes que había lanzado durante la pandemia,The Central Bank renewed lines of credit for SMEs that it had launched during the pandemic,0.4767
2022-09-24,clarin,https://www.clarin.com/economia,En la Ciudad de Buenos Aires viven 727.000 personas pobres y la pobreza cayó en un año,"727,000 poor people live in the City of Buenos Aires and poverty fell in one year",-0.7506
2022-09-24,clarin,https://www.clarin.com/economia,Quieren que cerremos la fábrica: la fuerte acusación de la dueña de la láctea tomada por una cautelar,They want us to close the factory: the strong accusation of the owner of the dairy taken by a precautionary,0.3818
2022-09-24,clarin,https://www.clarin.com/economia,"Los empresarios hoteleros y gastronómicos piden un IVA del 10,5%",Hotel and gastronomic entrepreneurs ask for a VAT of 10.5%,0.0
2022-09-24,clarin,https://www.clarin.com/economia,"José De Mendiguren, tras las últimas medidas del Gobierno: Estamos desesperados por los dólares","José De Mendiguren, after the latest government measures: We are desperate for dollars",-0.3182
2022-09-24,clarin,https://www.clarin.com/economia,"El Gobierno autorizó un aumento escalonado para internet, televisión y telefonía","The Government authorized a staggered increase for internet, television and telephony",0.3182
2022-09-24,clarin,https://www.clarin.com/economia,Dólar turismo: entraron US$ 850 millones por la visita de extranjeros en las vacaciones de invierno,Tourism dollar: US$ 850 million entered for the visit of foreigners in the winter holidays,0.3818
2022-09-24,clarin,https://www.clarin.com/economia,"Pobreza: sería mayor al 36%, superior al período anterior a la pandemia","Poverty: it would be greater than 36%, higher than the period before the pandemic",-0.2023
2022-09-24,clarin,https://www.clarin.com/economia,Viernes negro: cayeron los mercados de Wall Street y las acciones argentinas se hundieron hasta 10%,Black Friday: Wall Street markets fell and Argentine stocks sank up to 10%,0.0
2022-09-24,clarin,https://www.clarin.com/economia,"El dólar blue en $ 287, el más barato de los dólares libres: por qué se mantiene estable","The blue dollar at $287, the cheapest of the free dollars: why it remains stable",0.6705
2022-09-24,clarin,https://www.clarin.com/economia,Cuál es la brecha entre los que más y los que menos ganan,What is the gap between the highest and lowest earners?,-0.3818
2022-09-24,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotizó y cuál fue el precio este 23 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much was it quoted and what was the price this September 23, minute by minute",0.0
2022-09-24,clarin,https://www.clarin.com/economia,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este viernes 23 de septiembre,"Dollar today: how much the official and its different exchange rates are trading this Friday, September 23",0.0
2022-09-24,clarin,https://www.clarin.com/economia,"Más cepo al dólar: compras online en el exterior, bajan de US$ 3.000 a US$ 1.000 el tope de los envíos","More stocks to the dollar: online purchases abroad, the limit of shipments falls from US$ 3,000 to US$ 1,000",0.0
2022-09-24,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este viernes 23 de septiembre,"Euro today: how much is it trading this Friday, September 23?",0.0
2022-09-24,clarin,https://www.clarin.com/economia,¿Van a seguir bajando los precios de las propiedades?,Will property prices continue to drop?,-0.2732
2022-09-24,clarin,https://www.clarin.com/economia,Empleo joven: cómo conseguir trabajo en McDonalds,Youth employment: how to get a job at McDonalds,0.0
2022-09-24,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este viernes 23 de septiembre,"Blue dollar today: how much is it trading for this Friday, September 23",0.0
2022-09-24,clarin,https://www.clarin.com/economia,Reacción empresaria: fabricantes de neumáticos cierran temporalmente sus plantas por el conflicto gremial,Business reaction: tire manufacturers temporarily close their plants due to union conflict,-0.3182
2022-09-24,clarin,https://www.clarin.com/economia,Quieren que cerremos la fábrica: la fuerte acusación de la dueña de la láctea tomada por una cautelar,They want us to close the factory: the strong accusation of the owner of the dairy taken by a precautionary,0.3818
2022-09-24,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotizó y cuál fue el precio este 23 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much was it quoted and what was the price this September 23, minute by minute",0.0
2022-09-24,clarin,https://www.clarin.com/economia,¿Van a seguir bajando los precios de las propiedades?,Will property prices continue to drop?,-0.2732
2022-09-24,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este viernes 23 de septiembre,"Euro today: how much is it trading this Friday, September 23?",0.0
2022-09-24,clarin,https://www.clarin.com/economia,"Señor Presidente, sepa que si usted me designa seré más duro que mi antecesor","Mr President, know that if you appoint me I will be tougher than my predecessor",0.1779
2022-09-25,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este domingo 25 de septiembre,"Euro today: how much is it trading for this Sunday, September 25?",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este domingo 25 de septiembre,"Blue dollar today: how much is it trading for this Sunday, September 25",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Autonomía tecnológica: prioridad absoluta para China,Technological autonomy: absolute priority for China,0.0
2022-09-25,clarin,https://www.clarin.com/economia,"Con el fin del dólar soja, la economía se enfrenta a la escasez de dólares y la abundancia de pesos","With the end of the soybean dollar, the economy faces a shortage of dollars and an abundance of pesos",-0.25
2022-09-25,clarin,https://www.clarin.com/economia,Subsidios: el 30% de los hogares pagará la tarifa plena,Subsidies: 30% of households will pay the full rate,-0.1027
2022-09-25,clarin,https://www.clarin.com/economia,Podría haber sido en Argentina: Uruguay ya va por su tercera planta de celulosa,It could have been in Argentina: Uruguay is already on its third pulp mill,0.0
2022-09-25,clarin,https://www.clarin.com/economia,Reacción empresaria: fabricantes de neumáticos cierran temporalmente sus plantas por el conflicto gremial,Business reaction: tire manufacturers temporarily close their plants due to union conflict,-0.3182
2022-09-25,clarin,https://www.clarin.com/economia,"Miguel Pesce entre el dólar soja, el dólar Qatar, el cepo y la emisión: sobreviviente de tres ministros","Miguel Pesce between the soybean dollar, the Qatar dollar, the stocks and the issue: survivor of three ministers",0.3612
2022-09-25,clarin,https://www.clarin.com/economia,"Señor Presidente, sepa que si usted me designa seré más duro que mi antecesor","Mr President, know that if you appoint me I will be tougher than my predecessor",0.1779
2022-09-25,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este sábado 24 de septiembre,"Euro today: how much is it trading for this Saturday, September 24?",0.0
2022-09-25,clarin,https://www.clarin.com/economia,"No fue Massa, no fue magia: fue la soja","It wasn't Massa, it wasn't magic: it was soy",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este sábado 24 de septiembre,"Blue dollar today: how much is it trading for this Saturday, September 24",0.0
2022-09-25,clarin,https://www.clarin.com/economia,El impacto del superdólar en el crecimiento global,The impact of the superdollar on global growth,0.3818
2022-09-25,clarin,https://www.clarin.com/economia,El plan económico como los equilibristas: en la cuerda floja,The economic plan like tightrope walkers: on the tightrope,0.3612
2022-09-25,clarin,https://www.clarin.com/economia,La inflación y el cepo al dólar amenazan al plan aguantar de Massa,Inflation and the stocks on the dollar threaten Massa's plan to endure,-0.3818
2022-09-25,clarin,https://www.clarin.com/economia,"Villas, nuevo desafío al acuerdismo","Villas, new challenge to agreement",0.5423
2022-09-25,clarin,https://www.clarin.com/economia,"Productoras de cine publicitario: expansión, talento y nuevos formatos","Advertising film production companies: expansion, talent and new formats",0.4215
2022-09-25,clarin,https://www.clarin.com/economia,"Vacunas contra la aftosa, desde Argentina a Indonesia","Vaccines against foot-and-mouth disease, from Argentina to Indonesia",0.0
2022-09-25,clarin,https://www.clarin.com/economia,"El Sindicato del Neumático levantó la toma del edificio de Trabajo, pero sigue con el paro total","The Tire Union lifted the occupation of the Labor building, but continues with the total strike",-0.1901
2022-09-25,clarin,https://www.clarin.com/economia,El Banco Central renovó líneas de crédito para Pymes que había lanzado durante la pandemia,The Central Bank renewed lines of credit for SMEs that it had launched during the pandemic,0.4767
2022-09-25,clarin,https://www.clarin.com/economia,En la Ciudad de Buenos Aires viven 727.000 personas pobres y la pobreza cayó en un año,"727,000 poor people live in the City of Buenos Aires and poverty fell in one year",-0.7506
2022-09-25,clarin,https://www.clarin.com/economia,Quieren que cerremos la fábrica: la fuerte acusación de la dueña de la láctea tomada por una cautelar,They want us to close the factory: the strong accusation of the owner of the dairy taken by a precautionary,0.3818
2022-09-25,clarin,https://www.clarin.com/economia,"Los empresarios hoteleros y gastronómicos piden un IVA del 10,5%",Hotel and gastronomic entrepreneurs ask for a VAT of 10.5%,0.0
2022-09-25,clarin,https://www.clarin.com/economia,"José De Mendiguren, tras las últimas medidas del Gobierno: Estamos desesperados por los dólares","José De Mendiguren, after the latest government measures: We are desperate for dollars",-0.3182
2022-09-25,clarin,https://www.clarin.com/economia,"El Gobierno autorizó un aumento escalonado para internet, televisión y telefonía","The Government authorized a staggered increase for internet, television and telephony",0.3182
2022-09-25,clarin,https://www.clarin.com/economia,Dólar turismo: entraron US$ 850 millones por la visita de extranjeros en las vacaciones de invierno,Tourism dollar: US$ 850 million entered for the visit of foreigners in the winter holidays,0.3818
2022-09-25,clarin,https://www.clarin.com/economia,"Pobreza: sería mayor al 36%, superior al período anterior a la pandemia","Poverty: it would be greater than 36%, higher than the period before the pandemic",-0.2023
2022-09-25,clarin,https://www.clarin.com/economia,Viernes negro: cayeron los mercados de Wall Street y las acciones argentinas se hundieron hasta 10%,Black Friday: Wall Street markets fell and Argentine stocks sank up to 10%,0.0
2022-09-25,clarin,https://www.clarin.com/economia,"El dólar blue en $ 287, el más barato de los dólares libres: por qué se mantiene estable","The blue dollar at $287, the cheapest of the free dollars: why it remains stable",0.6705
2022-09-25,clarin,https://www.clarin.com/economia,Cuál es la brecha entre los que más y los que menos ganan,What is the gap between the highest and lowest earners?,-0.3818
2022-09-25,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotizó y cuál fue el precio este 23 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much was it quoted and what was the price this September 23, minute by minute",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este viernes 23 de septiembre,"Dollar today: how much the official and its different exchange rates are trading this Friday, September 23",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Reacción empresaria: fabricantes de neumáticos cierran temporalmente sus plantas por el conflicto gremial,Business reaction: tire manufacturers temporarily close their plants due to union conflict,-0.3182
2022-09-25,clarin,https://www.clarin.com/economia,"Señor Presidente, sepa que si usted me designa seré más duro que mi antecesor","Mr President, know that if you appoint me I will be tougher than my predecessor",0.1779
2022-09-25,clarin,https://www.clarin.com/economia,Podría haber sido en Argentina: Uruguay ya va por su tercera planta de celulosa,It could have been in Argentina: Uruguay is already on its third pulp mill,0.0
2022-09-25,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotizó y cuál fue el precio este 23 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much was it quoted and what was the price this September 23, minute by minute",0.0
2022-09-25,clarin,https://www.clarin.com/economia,Quieren que cerremos la fábrica: la fuerte acusación de la dueña de la láctea tomada por una cautelar,They want us to close the factory: the strong accusation of the owner of the dairy taken by a precautionary,0.3818
2022-09-25,clarin,https://www.clarin.com/economia,Subsidios: el 30% de los hogares pagará la tarifa plena,Subsidies: 30% of households will pay the full rate,-0.1027
2022-09-26,clarin,https://www.clarin.com/economia,Remate de 12 propiedades en pesos: qué se consigue entre $ 4 millones y $ 26 millones,Auction of 12 properties in pesos: what is achieved between $4 million and $26 million,0.0
2022-09-26,clarin,https://www.clarin.com/economia,"Conflicto neumático: mientra las partes se reúnen en Trabajo, el Gobierno explicó cómo se negoció la paritaria","Pneumatic conflict: while the parties meet at Labor, the Government explained how the joint venture was negotiated",0.1027
2022-09-26,clarin,https://www.clarin.com/economia,Día del empleado de comercio 2022 y Rosh Hashaná: qué comercios están cerrados,Trade Clerk's Day 2022 and Rosh Hashanah: which shops are closed,0.0
2022-09-26,clarin,https://www.clarin.com/economia,Ciclo Democracia y Desarrollo: gobernadores y empresarios debatirán sobre minería en un encuentro organizado por Clarín,Cycle Democracy and Development: governors and businessmen will debate mining in a meeting organized by Clarín,0.0
2022-09-26,clarin,https://www.clarin.com/economia,Falta de neumáticos: Ford suspendió su producción y Toyota coloca otras ruedas y manda las pickups a un playón,Lack of tires: Ford suspended its production and Toyota places other wheels and sends the pickups to a beach,-0.6597
2022-09-26,clarin,https://www.clarin.com/economia,Llega la quinta edición de los Premios PYME,The fifth edition of the PYME Awards arrives,0.4588
2022-09-26,clarin,https://www.clarin.com/economia,Una billetera cripto picó en punta y lanzó la opción de pagar con QR en comercios,A crypto wallet took the plunge and launched the option to pay with QR in stores,0.0258
2022-09-26,clarin,https://www.clarin.com/economia,Cómo es la promo del Banco Nación para comprar celulares en 18 cuotas sin interés,How is the Banco Nación promo to buy cell phones in 18 installments without interest,-0.357
2022-09-26,clarin,https://www.clarin.com/economia,El gremio que bloqueó a Lácteos Vidal se defiende: Nosotros solo somos trabajadores que reclamamos por nuestros derechos,The union that blocked Lácteos Vidal defends itself: We are only workers who claim for our rights,-0.2732
2022-09-26,clarin,https://www.clarin.com/economia,Subsidios: los que no llenaron el formulario serán considerados de altos ingresos y pagarán tarifa plena,Subsidies: those who did not fill out the form will be considered high income and will pay full rate,-0.1027
2022-09-26,clarin,https://www.clarin.com/economia,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este lunes 26 de septiembre,"Dollar today: how much the official and its different exchange rates are trading this Monday, September 26",0.0
2022-09-26,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotiza y cuál es el precio este 26 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much is it trading for and what is the price this September 26, minute by minute",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este lunes 26 de septiembre,"Euro today: how much is it trading for this Monday, September 26?",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este lunes 26 de septiembre,"Blue dollar today: how much is it trading for this Monday, September 26",0.0
2022-09-26,clarin,https://www.clarin.com/economia,ANSES cuándo cobro: el cronograma de pagos para este 26 de septiembre,ANSES when I charge: the payment schedule for this September 26,0.0
2022-09-26,clarin,https://www.clarin.com/economia,"Con las fábricas de neumáticos sin actividad, el Gobierno pone fichas en la audiencia de hoy","With the tire factories without activity, the Government puts chips in today's hearing",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Dólar Qatar: desde cuándo se aplicará y cuánto saldrá,Qatar dollar: from when will it be applied and how much will it come out,0.0
2022-09-26,clarin,https://www.clarin.com/economia,Efecto inflación: circulan casi 2.000 millones más de billetes de $ 1.000 que cuando Alberto Fernández empezó su mandato,"Inflation effect: almost 2,000 million more $1,000 bills circulate than when Alberto Fernández began his term",0.0
2022-09-26,clarin,https://www.clarin.com/economia,"El conflicto de los neumáticos, una pulseada donde hasta ahora todos pierden","The conflict of the tires, a fight where until now everyone loses",-0.7351
2022-09-26,clarin,https://www.clarin.com/economia,"Las automotrices, a un paso de las suspensiones por la falta de neumáticos y de dólares","Automakers, one step away from suspensions due to lack of tires and dollars",-0.3182
2022-09-26,clarin,https://www.clarin.com/economia,El Gobierno evalúa un canje de títulos para afrontar pagos por $ 2 billones,The Government evaluates an exchange of titles to face payments for $ 2 billion,0.0
2022-09-26,clarin,https://www.clarin.com/economia,Galicia y Prisma en la pelea por el procesamiento de los medios de pago,Galicia and Prisma in the fight for the processing of means of payment,-0.3818
2022-09-26,clarin,https://www.clarin.com/economia,Pirelli paró su planta de Merlo y ya no hay fábricas produciendo neumáticos en la Argentina,Pirelli stopped its Merlo plant and there are no longer factories producing tires in Argentina,-0.4767
2022-09-26,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este domingo 25 de septiembre,"Euro today: how much is it trading for this Sunday, September 25?",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este domingo 25 de septiembre,"Blue dollar today: how much is it trading for this Sunday, September 25",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Autonomía tecnológica: prioridad absoluta para China,Technological autonomy: absolute priority for China,0.0
2022-09-26,clarin,https://www.clarin.com/economia,"Con el fin del dólar soja, la economía se enfrenta a la escasez de dólares y la abundancia de pesos","With the end of the soybean dollar, the economy faces a shortage of dollars and an abundance of pesos",-0.25
2022-09-26,clarin,https://www.clarin.com/economia,Subsidios: el 30% de los hogares pagará la tarifa plena,Subsidies: 30% of households will pay the full rate,-0.1027
2022-09-26,clarin,https://www.clarin.com/economia,Podría haber sido en Argentina: Uruguay ya va por su tercera planta de celulosa,It could have been in Argentina: Uruguay is already on its third pulp mill,0.0
2022-09-26,clarin,https://www.clarin.com/economia,Reacción empresaria: fabricantes de neumáticos cierran temporalmente sus plantas por el conflicto gremial,Business reaction: tire manufacturers temporarily close their plants due to union conflict,-0.3182
2022-09-26,clarin,https://www.clarin.com/economia,"Miguel Pesce entre el dólar soja, el dólar Qatar, el cepo y la emisión: sobreviviente de tres ministros","Miguel Pesce between the soybean dollar, the Qatar dollar, the stocks and the issue: survivor of three ministers",0.3612
2022-09-26,clarin,https://www.clarin.com/economia,"Señor Presidente, sepa que si usted me designa seré más duro que mi antecesor","Mr President, know that if you appoint me I will be tougher than my predecessor",0.1779
2022-09-26,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotiza y cuál es el precio este 26 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much is it trading for and what is the price this September 26, minute by minute",0.0
2022-09-26,clarin,https://www.clarin.com/economia,Falta de neumáticos: Ford suspendió su producción y Toyota coloca otras ruedas y manda las pickups a un playón,Lack of tires: Ford suspended its production and Toyota places other wheels and sends the pickups to a beach,-0.6597
2022-09-26,clarin,https://www.clarin.com/economia,Cómo es la promo del Banco Nación para comprar celulares en 18 cuotas sin interés,How is the Banco Nación promo to buy cell phones in 18 installments without interest,-0.357
2022-09-26,clarin,https://www.clarin.com/economia,Pirelli paró su planta de Merlo y ya no hay fábricas produciendo neumáticos en la Argentina,Pirelli stopped its Merlo plant and there are no longer factories producing tires in Argentina,-0.4767
2022-09-26,clarin,https://www.clarin.com/economia,Dólar Qatar: desde cuándo se aplicará y cuánto saldrá,Qatar dollar: from when will it be applied and how much will it come out,0.0
2022-09-26,clarin,https://www.clarin.com/economia,"Las automotrices, a un paso de las suspensiones por la falta de neumáticos y de dólares","Automakers, one step away from suspensions due to lack of tires and dollars",-0.3182
2022-09-27,clarin,https://www.clarin.com/economia,Panini: Lo único raro con las figuritas del Mundial es que la demanda nos sorprendió,Panini: The only strange thing with the World Cup figurines is that the demand surprised us,-0.1027
2022-09-27,clarin,https://www.clarin.com/economia,Plantas de neumáticos paralizadas: empresas de maquinaria agrícola advierten por el desabastecimiento a corto plazo,Tire plants paralyzed: agricultural machinery companies warn of short-term shortages,-0.25
2022-09-27,clarin,https://www.clarin.com/economia,"Tarifas, prepagas y expensas: los 9 aumentos que llegan en octubre","Rates, prepaid and expenses: the 9 increases that arrive in October",0.0
2022-09-27,clarin,https://www.clarin.com/economia,La minería a pleno en el Malba: tres gobernadores por zoom desde Estados Unidos y un sector que reclama políticas de Estado,Full mining in Malba: three governors by zoom from the United States and a sector that demands state policies,0.4215
2022-09-27,clarin,https://www.clarin.com/economia,Fiat dice que tiene solo 10 días de stock y lanza una advertencia a los gremios,Fiat says it has only 10 days of stock and issues a warning to the unions,-0.34
2022-09-27,clarin,https://www.clarin.com/economia,Sergio Uñac: La minería genera polémica de una manera superficial,Sergio Uñac: Mining generates controversy in a superficial way,0.0
2022-09-27,clarin,https://www.clarin.com/economia,El presidente de la Cámara Argentina de Empresarios Mineros dijo que el sector espera generar 130.000 puestos de trabajo en los próximos años,"The president of the Argentine Chamber of Mining Entrepreneurs said that the sector expects to generate 130,000 jobs in the coming years",0.0
2022-09-27,clarin,https://www.clarin.com/economia,El Gobierno evalúa un dólar minería: Es algo que estamos conversando,The Government evaluates a mining dollar: It is something we are talking about,0.0
2022-09-27,clarin,https://www.clarin.com/economia,Conflicto de neumáticos: por qué no hay cubiertas y qué puede pasar si se extiende la pelea entre gremio y empresas,Tire conflict: why there are no covers and what can happen if the fight between the union and companies spreads,-0.7269
2022-09-27,clarin,https://www.clarin.com/economia,"El reclamo de Carlos Miguens, de Patagonia Gold, a los gobiernos: Mantengan las reglas consistentes por 30 años","The demand of Carlos Miguens, from Patagonia Gold, to the governments: Keep the rules consistent for 30 years",-0.128
2022-09-27,clarin,https://www.clarin.com/economia,"Por falta de neumáticos, también Toyota frena su fábrica","Due to lack of tires, Toyota also stops its factory",-0.4404
2022-09-27,clarin,https://www.clarin.com/economia,Conflicto con los neumáticos: el dueño de Fate aseguró que si los trabajadores hubiesen aceptado la oferta salarial de la empresa cobrarían $400.000,"Conflict with the tires: the owner of Fate assured that if the workers had accepted the company's salary offer they would receive $400,000",0.3182
2022-09-27,clarin,https://www.clarin.com/economia,Raúl Jalil y su preocupación por el efecto de la Ley de Humedales sobre la minería: No se puede legislar desde el desconocimiento,Raúl Jalil and his concern about the effect of the Wetlands Law on mining: You cannot legislate from ignorance,0.2755
2022-09-27,clarin,https://www.clarin.com/economia,"Tenemos un producto que el mundo necesita, pero la ventana es corta, alertan desde el sector del litio","We have a product that the world needs, but the window is short, warns from the lithium sector",-0.1531
2022-09-27,clarin,https://www.clarin.com/economia,"De cara al post 2023, la Ciudad canjeó deuda por más de $ 17.500 millones","Looking ahead to 2023, the City swapped debt for more than $17.5 billion",-0.3612
2022-09-27,clarin,https://www.clarin.com/economia,Gerardo Morales y la oportunidad del litio tras la invasión rusa a Ucrania: Solo Jujuy el año que viene va a exportar 3000 millones de dólares,Gerardo Morales and the lithium opportunity after the Russian invasion of Ukraine: Jujuy alone next year will export 3 billion dollars,0.2023
2022-09-27,clarin,https://www.clarin.com/economia,Dólar hoy: a cuánto cotizan el oficial y sus diferentes tipos de cambio este martes 27 de septiembre,"Dollar today: how much the official and its different exchange rates are trading this Tuesday, September 27",0.0
2022-09-27,clarin,https://www.clarin.com/economia,Ciclo Democracia y Desarrollo: gobernadores y empresarios debaten sobre minería en un encuentro organizado por Clarín,Cycle Democracy and Development: governors and businessmen discuss mining in a meeting organized by Clarín,0.0
2022-09-27,clarin,https://www.clarin.com/economia,"Dólar hoy y dólar blue, EN VIVO: a cuánto cotiza y cuál es su precio este 27 de septiembre, minuto a minuto","Dollar today and blue dollar, LIVE: how much is it trading for and what is its price this September 27, minute by minute",0.0
2022-09-27,clarin,https://www.clarin.com/economia,Euro hoy: a cuánto cotiza este martes 27 de septiembre,"Euro today: how much is it trading for this Tuesday, September 27?",0.0
2022-09-27,clarin,https://www.clarin.com/economia,Dólar blue hoy: a cuánto cotiza este martes 27 de septiembre,"Blue dollar today: how much is it trading for this Tuesday, September 27",0.0
2022-09-27,clarin,https://www.clarin.com/economia,ANSES cuándo cobro: el cronograma de pagos para este 27 de septiembre,ANSES when I charge: the payment schedule for this September 27,0.0
2022-09-27,clarin,https://www.clarin.com/economia,"Quién es Alejandro Crespo, el remisero de la izquierda dura que pasó a liderar el sindicato del neumático","Who is Alejandro Crespo, the taxi driver from the hard left who went on to lead the tire union",-0.1027
2022-09-27,clarin,https://www.clarin.com/economia,"Dólares para importar y créditos subsidiados, el reclamo de las pymes a Massa","Dollars to import and subsidized credits, the claim of SMEs to Massa",0.3612
2022-09-27,clarin,https://www.clarin.com/economia,Subsidios: los que no se anotaron en el registro pagan la tarifa plena,Subsidies: those who did not register pay the full rate,0.0762
2022-09-27,clarin,https://www.clarin.com/economia,Neumáticos: fuertes subas de precios y muchos faltantes en gomerías y talleres de autos,Tires: strong price increases and many shortages in tire shops and car workshops,0.4019
2022-09-27,clarin,https://www.clarin.com/economia,La actividad económica se estancó en julio y anticipan que el consumo se irá frenando,Economic activity stagnated in July and they anticipate that consumption will slow down,0.0
